业务日期,产品代码,产品名称,产品分组,资产类别,单元编号,单元名称,组合编号,组合名称,投资类型,交易市场,证券代码,证券名称,证券类别,上市板块,本币持仓市值/产品净资产(%),本币持仓市值/单元净资产(%),本币持仓市值/组合总市值(%),合同代码,合同名称,合同类别,停牌标志,长期停牌,结算币种,本币币种,最新价(元),当前数量(股/张/份/手),当日买量(股/张/份/手),当日卖量(股/张/份/手),净买量(股/张/份/手),当日买金额(元),当日卖金额(元),当日净买入金额(元),成本单价(元),当前成本(元),浮动盈亏(元),浮动盈亏率(%),当日盈亏(元),当日盈亏率(%),总体盈亏(元),总体盈亏率(%),累计盈亏(元),累计盈亏率(%),本币持仓市值(元),多空标志,持仓席位,股东代码,自定义分类,到期日,柜台债开办机构号,托管机构(二级),销售机构,所属证券池,当前成本含费(元),当前成本不含费(元),成本单价含费(元),成本单价不含费(元)
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508006,首创水务,REITs基金,--,="2.549500",="2.567000",="2.624500",	--,	--,--,正常交易,否,人民币,人民币,="3.7220",="3，388，687.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.72",="12，620，698.40",="-8，005.39",="-0.06",="0.00",="0.00",="12，615.69",="0.10",="20，621.08",="0.16",="12，612，693.01",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="12，620，698.40",="12，620，698.40",="3.72",="3.72"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508007,山东高速,REITs基金,--,="0.365000",="0.367500",="0.375800",	--,	--,--,正常交易,否,人民币,人民币,="7.0330",="256，770.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="7.35",="1，887，259.59",="-81，396.18",="-4.31",="0.00",="0.00",="-310，638.05",="-16.46",="-229，241.87",="-12.15",="1，805，863.41",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，887，259.59",="1，887，259.59",="7.35",="7.35"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508008,铁建REIT,REITs基金,--,="1.171500",="1.179600",="1.206000",	--,	--,--,正常交易,否,人民币,人民币,="8.3300",="695，773.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="8.37",="5，822，144.38",="-26，355.29",="-0.45",="0.00",="0.00",="-50，165.94",="-0.86",="-23，810.65",="-0.41",="5，795，789.09",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="5，822，144.38",="5，822，144.38",="8.37",="8.37"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508009,安徽交控,REITs基金,--,="1.337500",="1.346700",="1.376800",	--,	--,--,正常交易,否,人民币,人民币,="6.4310",="1，028，891.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.83",="7，023，969.72",="-407，171.70",="-5.80",="0.00",="0.00",="-505，588.33",="-7.20",="-98，416.63",="-1.40",="6，616，798.02",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，023，969.72",="7，023，969.72",="6.83",="6.83"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508010,重庆两江,REITs基金,--,="0.977400",="0.984100",="1.006100",	--,	--,--,正常交易,否,人民币,人民币,="3.0850",="1，567，362.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.97",="4，653，711.74",="181，600.03",="3.90",="0.00",="0.00",="172，621.80",="3.71",="-8，978.23",="-0.19",="4，835，311.77",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，653，711.74",="4，653，711.74",="2.97",="2.97"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508011,物美消费,REITs基金,--,="0.651700",="0.656200",="0.670900",	--,	--,--,正常交易,否,人民币,人民币,="4.2990",="749，991.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.25",="3，184，848.90",="39，362.41",="1.24",="0.00",="0.00",="46，694.24",="1.47",="7，331.83",="0.23",="3，224，211.31",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="3，184，848.90",="3，184，848.90",="4.25",="4.25"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508012,招商科创,REITs基金,--,="0.000100",="0.000100",="0.000100",	--,	--,--,正常交易,否,人民币,人民币,="2.8930",="200.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.26",="652.38",="-73.78",="-11.31",="0.00",="0.00",="-19，545.80",="-2，996.08",="-19，472.02",="-2，984.77",="578.60",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="652.38",="652.38",="3.26",="3.26"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508015,明阳REIT,REITs基金,--,="0.184600",="0.185900",="0.190100",	--,	--,--,正常交易,否,人民币,人民币,="6.8520",="133，305.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.91",="921，046.20",="-7，640.34",="-0.83",="0.00",="0.00",="-263，641.87",="-28.62",="-256，001.53",="-27.79",="913，405.86",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="921，046.20",="921，046.20",="6.91",="6.91"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508016,华电REIT,REITs基金,--,="0.791100",="0.796600",="0.814400",	--,	--,--,正常交易,否,人民币,人民币,="4.3190",="906，197.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.47",="4，049，902.18",="-136，037.34",="-3.36",="0.00",="0.00",="-273，102.72",="-6.74",="-137，065.38",="-3.38",="3，913，864.84",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，049，902.18",="4，049，902.18",="4.47",="4.47"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508017,金茂商业,REITs基金,--,="2.447100",="2.463900",="2.519100",	--,	--,--,正常交易,否,人民币,人民币,="3.9140",="3，093，057.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.90",="12，060，774.07",="45，451.03",="0.38",="0.00",="0.00",="110，286.36",="0.91",="64，835.33",="0.54",="12，106，225.10",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="12，060，774.07",="12，060，774.07",="3.90",="3.90"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508018,中交REIT,REITs基金,--,="1.203300",="1.211600",="1.238700",	--,	--,--,正常交易,否,人民币,人民币,="5.5300",="1，076，494.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.52",="5，940，091.34",="12，920.48",="0.22",="0.00",="0.00",="-51，155.77",="-0.86",="-64，076.25",="-1.08",="5，953，011.82",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="5，940，091.34",="5，940，091.34",="5.52",="5.52"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508021,临港REIT,REITs基金,--,="0.782000",="0.787300",="0.805000",	--,	--,--,正常交易,否,人民币,人民币,="4.3500",="889，316.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.57",="4，062，252.39",="-193，727.79",="-4.77",="0.00",="0.00",="-215，961.37",="-5.32",="-22，233.58",="-0.55",="3，868，524.60",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，062，252.39",="4，062，252.39",="4.57",="4.57"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508022,津开产园,REITs基金,--,="1.240300",="1.248900",="1.276800",	--,	--,--,正常交易,否,人民币,人民币,="3.4770",="1，764，800.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.53",="6，231，750.48",="-95，540.88",="-1.53",="0.00",="0.00",="-99，589.06",="-1.60",="-4，048.18",="-0.06",="6，136，209.60",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="6，231，750.48",="6，231，750.48",="3.53",="3.53"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508026,电建清源,REITs基金,--,="0.563900",="0.567800",="0.580500",	--,	--,--,正常交易,否,人民币,人民币,="4.1110",="678，655.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.20",="2，850，156.28",="-60，205.57",="-2.11",="0.00",="0.00",="-226，646.62",="-7.95",="-166，441.05",="-5.84",="2，789，950.71",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="2，850，156.28",="2，850，156.28",="4.20",="4.20"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508027,东吴苏园,REITs基金,--,="0.308000",="0.310100",="0.317100",	--,	--,--,正常交易,否,人民币,人民币,="2.7840",="547，328.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.96",="1，617，525.73",="-93，764.58",="-5.80",="0.00",="0.00",="-129，737.63",="-8.02",="-35，973.05",="-2.22",="1，523，761.15",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，617，525.73",="1，617，525.73",="2.96",="2.96"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508028,国家电投,REITs基金,--,="0.532200",="0.535900",="0.547900",	--,	--,--,正常交易,否,人民币,人民币,="10.5550",="249，448.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="10.57",="2，635，967.15",="-3，043.51",="-0.12",="0.00",="0.00",="-186，269.08",="-7.07",="-183，225.57",="-6.95",="2，632，923.64",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="2，635，967.15",="2，635，967.15",="10.57",="10.57"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508031,城投宽庭,REITs基金,--,="1.452400",="1.462400",="1.495100",	--,	--,--,正常交易,否,人民币,人民币,="3.7860",="1，897，864.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.95",="7，489，893.63",="-304，580.53",="-4.07",="0.00",="0.00",="-472，817.90",="-6.31",="-168，237.37",="-2.25",="7，185，313.10",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，489，893.63",="7，489，893.63",="3.95",="3.95"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508033,深高REIT,REITs基金,--,="0.366700",="0.369200",="0.377500",	--,	--,--,正常交易,否,人民币,人民币,="6.5430",="277，280.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.37",="1，766，448.82",="47，794.22",="2.71",="0.00",="0.00",="32，988.81",="1.87",="-14，805.41",="-0.84",="1，814，243.04",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，766，448.82",="1，766，448.82",="6.37",="6.37"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508036,甬交REIT,REITs基金,--,="1.157700",="1.165600",="1.191700",	--,	--,--,正常交易,否,人民币,人民币,="8.8650",="646，052.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="9.11",="5，883，305.07",="-156，054.09",="-2.65",="0.00",="0.00",="-219，227.65",="-3.73",="-63，173.56",="-1.07",="5，727，250.98",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="5，883，305.07",="5，883，305.07",="9.11",="9.11"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508039,首农REIT,REITs基金,--,="1.608900",="1.620000",="1.656300",	--,	--,--,正常交易,否,人民币,人民币,="4.9970",="1，592，915.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.10",="8，127，329.37",="-167，533.11",="-2.06",="0.00",="0.00",="-207，216.89",="-2.55",="-39，683.78",="-0.49",="7，959，796.26",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="8，127，329.37",="8，127，329.37",="5.10",="5.10"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508048,外高REIT,REITs基金,--,="1.687000",="1.698700",="1.736700",	--,	--,--,正常交易,否,人民币,人民币,="3.6890",="2，262，453.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.75",="8，479，965.86",="-133，776.74",="-1.58",="0.00",="0.00",="-158，901.08",="-1.87",="-25，124.34",="-0.30",="8，346，189.12",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="8，479，965.86",="8，479，965.86",="3.75",="3.75"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508055,地产租住,REITs基金,--,="1.431700",="1.441600",="1.473900",	--,	--,--,正常交易,否,人民币,人民币,="3.5980",="1，968，631.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.67",="7，220，166.77",="-137，032.43",="-1.90",="0.00",="0.00",="-104，582.16",="-1.45",="32，450.27",="0.45",="7，083，134.34",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，220，166.77",="7，220，166.77",="3.67",="3.67"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508056,普洛斯,REITs基金,--,="1.348500",="1.357800",="1.388200",	--,	--,--,正常交易,否,人民币,人民币,="3.1690",="2，105，161.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.41",="7，180，182.44",="-508，927.23",="-7.09",="0.00",="0.00",="-907，060.11",="-12.63",="-398，132.88",="-5.54",="6，671，255.21",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，180，182.44",="7，180，182.44",="3.41",="3.41"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508058,厦门安居,REITs基金,--,="1.727300",="1.739200",="1.778100",	--,	--,--,正常交易,否,人民币,人民币,="4.1700",="2，049，274.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.22",="8，657，401.61",="-111，929.03",="-1.29",="0.00",="0.00",="-275，028.70",="-3.18",="-163，099.67",="-1.88",="8，545，472.58",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="8，657，401.61",="8，657，401.61",="4.22",="4.22"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508060,万国REIT,REITs基金,--,="1.646000",="1.657300",="1.694400",	--,	--,--,正常交易,否,人民币,人民币,="4.4960",="1，811，150.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.50",="8，157，195.18",="-14，264.78",="-0.17",="0.00",="0.00",="453，989.40",="5.57",="468，254.18",="5.74",="8，142，930.40",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="8，157，195.18",="8，157，195.18",="4.50",="4.50"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508066,苏交REIT,REITs基金,--,="0.977400",="0.984200",="1.006200",	--,	--,--,正常交易,否,人民币,人民币,="6.2330",="775，802.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.18",="4，796，388.16",="39，185.71",="0.82",="0.00",="0.00",="-371，729.25",="-7.75",="-410，914.96",="-8.57",="4，835，573.87",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，796，388.16",="4，796，388.16",="6.18",="6.18"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508068,京保REIT,REITs基金,--,="1.642300",="1.653600",="1.690600",	--,	--,--,正常交易,否,人民币,人民币,="4.0460",="2，008，140.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.08",="8，197，257.20",="-72，322.76",="-0.88",="0.00",="0.00",="-232，326.24",="-2.83",="-160，003.48",="-1.95",="8，124，934.44",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="8，197，257.20",="8，197，257.20",="4.08",="4.08"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508069,南京交通,REITs基金,--,="1.409800",="1.419500",="1.451300",	--,	--,--,正常交易,否,人民币,人民币,="6.4890",="1，074，835.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.62",="7，117，152.49",="-142，548.17",="-2.00",="0.00",="0.00",="-185，496.98",="-2.61",="-42，948.81",="-0.60",="6，974，604.32",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，117，152.49",="7，117，152.49",="6.62",="6.62"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508077,华润有巢,REITs基金,--,="1.142000",="1.149900",="1.175600",	--,	--,--,正常交易,否,人民币,人民币,="2.7630",="2，044，811.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.88",="5，889，460.50",="-239，647.71",="-4.07",="0.00",="0.00",="-384，318.30",="-6.53",="-144，670.59",="-2.46",="5，649，812.79",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="5，889，460.50",="5，889，460.50",="2.88",="2.88"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508078,易商仓储,REITs基金,--,="1.532800",="1.543400",="1.577900",	--,	--,--,正常交易,否,人民币,人民币,="2.8330",="2，676，760.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.96",="7，916，501.59",="-333，240.51",="-4.21",="0.00",="0.00",="-353，666.95",="-4.47",="-20，426.44",="-0.26",="7，583，261.08",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，916，501.59",="7，916，501.59",="2.96",="2.96"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508080,北京亦庄,REITs基金,--,="1.252400",="1.261000",="1.289200",	--,	--,--,正常交易,否,人民币,人民币,="3.8100",="1，626，170.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.81",="6，196，143.80",="-436.10",="-0.01",="0.00",="0.00",="1，667.66",="0.03",="2，103.76",="0.03",="6，195，707.70",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="6，196，143.80",="6，196，143.80",="3.81",="3.81"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508082,唯品奥莱,REITs基金,--,="1.528500",="1.539000",="1.573500",	--,	--,--,正常交易,否,人民币,人民币,="4.4040",="1，717，017.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.40",="7，547，021.19",="14，721.68",="0.20",="0.00",="0.00",="75，646.31",="1.00",="60，924.63",="0.81",="7，561，742.87",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="7，547，021.19",="7，547，021.19",="4.40",="4.40"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508084,九州通R,REITs基金,--,="2.171400",="2.186300",="2.235300",	--,	--,--,正常交易,否,人民币,人民币,="4.1530",="2，586，648.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.20",="10，869，579.04",="-127，229.90",="-1.17",="0.00",="0.00",="-39，124.56",="-0.36",="88，105.34",="0.81",="10，742，349.14",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="10，869，579.04",="10，869，579.04",="4.20",="4.20"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508085,恒泰租住,REITs基金,--,="1.112300",="1.119900",="1.145000",	--,	--,--,正常交易,否,人民币,人民币,="3.5640",="1，543，952.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.74",="5，779，829.05",="-277，184.12",="-4.80",="0.00",="0.00",="-305，610.92",="-5.29",="-28，426.80",="-0.49",="5，502，644.93",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="5，779，829.05",="5，779，829.05",="3.74",="3.74"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508086,河北高速,REITs基金,--,="0.613800",="0.618000",="0.631900",	--,	--,--,正常交易,否,人民币,人民币,="5.1320",="591，700.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.12",="3，029，253.34",="7，351.06",="0.24",="0.00",="0.00",="58，544.10",="1.93",="51，193.04",="1.69",="3，036，604.40",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="3，029，253.34",="3，029，253.34",="5.12",="5.12"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508087,济南能源,REITs基金,--,="2.541300",="2.558800",="2.616000",	--,	--,--,正常交易,否,人民币,人民币,="10.9560",="1，147，524.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="11.57",="13，272，212.37",="-699，939.43",="-5.27",="0.00",="0.00",="-722，567.38",="-5.44",="-22，627.95",="-0.17",="12，572，272.94",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="13，272，212.37",="13，272，212.37",="11.57",="11.57"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508088,东久REIT,REITs基金,--,="0.775300",="0.780600",="0.798100",	--,	--,--,正常交易,否,人民币,人民币,="3.9100",="980，978.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.89",="3，815，665.06",="19，958.92",="0.52",="0.00",="0.00",="131，080.68",="3.44",="111，121.76",="2.91",="3，835，623.98",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="3，815，665.06",="3，815，665.06",="3.89",="3.89"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508089,特变REIT,REITs基金,--,="0.251400",="0.253100",="0.258800",	--,	--,--,正常交易,否,人民币,人民币,="4.9500",="251，218.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.08",="1，276，945.05",="-33，415.95",="-2.62",="0.00",="0.00",="-278，293.36",="-21.79",="-244，877.41",="-19.18",="1，243，529.10",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，276，945.05",="1，276，945.05",="5.08",="5.08"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508090,外运REIT,REITs基金,--,="2.008100",="2.021900",="2.067200",	--,	--,--,正常交易,否,人民币,人民币,="4.0560",="2，449，358.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.21",="10，303，367.69",="-368，771.64",="-3.58",="0.00",="0.00",="-190，884.82",="-1.85",="177，886.82",="1.73",="9，934，596.05",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="10，303，367.69",="10，303，367.69",="4.21",="4.21"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508091,凯德商业,REITs基金,--,="0.777400",="0.782800",="0.800300",	--,	--,--,正常交易,否,人民币,人民币,="6.6370",="579，487.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.69",="3，878，956.23",="-32，901.01",="-0.85",="0.00",="0.00",="333，780.74",="8.60",="366，681.75",="9.45",="3，846，055.22",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="3，878，956.23",="3，878，956.23",="6.69",="6.69"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508092,金隅智造,REITs基金,--,="1.244100",="1.252600",="1.280700",	--,	--,--,正常交易,否,人民币,人民币,="4.0660",="1，513，694.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.17",="6，306，213.38",="-151，533.58",="-2.40",="0.00",="0.00",="-131，640.78",="-2.09",="19，892.80",="0.32",="6，154，679.80",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="6，306，213.38",="6，306，213.38",="4.17",="4.17"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508096,京能国际,REITs基金,--,="0.314000",="0.316200",="0.323300",	--,	--,--,正常交易,否,人民币,人民币,="10.0650",="154，359.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="10.43",="1，610，241.94",="-56，618.60",="-3.52",="0.00",="0.00",="-369，726.57",="-22.96",="-313，107.97",="-19.44",="1，553，623.34",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，610，241.94",="1，610，241.94",="10.43",="10.43"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508097,建邺REIT,REITs基金,--,="0.951700",="0.958300",="0.979700",	--,	--,--,正常交易,否,人民币,人民币,="2.7920",="1，686，362.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.91",="4，909，266.90",="-200，944.20",="-4.09",="0.00",="0.00",="-215，918.21",="-4.40",="-14，974.01",="-0.31",="4，708，322.70",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，909，266.90",="4，909，266.90",="2.91",="2.91"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508098,京东仓储,REITs基金,--,="2.750300",="2.769200",="2.831200",	--,	--,--,正常交易,否,人民币,人民币,="3.3370",="4，077，426.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.59",="14，637，462.58",="-1，031，092.02",="-7.04",="0.00",="0.00",="-1，142，444.73",="-7.80",="-111，352.71",="-0.76",="13，606，370.56",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="14，637，462.58",="14，637，462.58",="3.59",="3.59"
2026/03/20,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508099,中关村,REITs基金,--,="0.465800",="0.469000",="0.479500",	--,	--,--,正常交易,否,人民币,人民币,="1.9620",="1，174，453.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.00",="2，343，881.06",="-39，604.27",="-1.69",="0.00",="0.00",="-39，970.64",="-1.71",="-366.37",="-0.02",="2，304，276.79",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="2，343，881.06",="2，343，881.06",="2.00",="2.00"
