业务日期,成交时间,股东代码,产品代码,产品名称,单元编号,单元名称,组合编号,组合名称,资产类别,证券类别,投资类型,交易市场,证券代码,证券名称,交易席位,委托序号,委托方向,是否备兑,委托价格类型,指令序号,成交编号,成交价格(元/%),全价价格,中债到期估值价偏离率(%),中债行权估值价偏离率(%),成交数量(股/张/份/手),成交金额,到期收益率(%),行权收益率(%),中债公允价(元),中债公允价偏离率(%),中证公允价(元),中证公允价偏离率(%),中证到期估值价偏离率(%),中证行权估值价偏离率(%),执行人,交易币种,指令下达人,过户费,交割费,经手费,财汇局交易征费,交易费,印花税,佣金,证管费,结算费,结算风险金(元),其他费用,总费用(元),交易分类,交易对手,交易对手全称,全价成交金额,结算日期,应计利息(元),应计利息总额(元),指令备注,结算金额,是否含权,投资人行权日期,清算速度,指令下达日期,指令委托日期,交易解除状态,竞买成交方式,竞买日期,价格下限,价格上限,最低成交数量,竞买场次,手续费方式,费率(%),手续费(元),费用结算日期
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508078,易商仓储,61082,混合,买入,	--,限价,2801382,混合,="2.9147",--,	--,	--,="245，800.00",="716，425.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="716，425.60",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508080,北京亦庄,61082,混合,买入,	--,限价,2801383,混合,="3.7590",--,	--,	--,="71，602.00",="269，153.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="269，153.60",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508082,唯品奥莱,61082,混合,买入,	--,限价,2801384,混合,="4.2714",--,	--,	--,="37，700.00",="161，030.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="161，030.20",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508084,九州通R,61082,混合,买入,	--,限价,2801385,混合,="4.1547",--,	--,	--,="35，059.00",="145，660.36",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="145，660.36",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508085,恒泰租住,61082,混合,买入,	--,限价,2801386,混合,="3.6771",--,	--,	--,="85，733.00",="315，251.97",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="315，251.97",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508087,济南能源,61082,混合,买入,	--,限价,2801387,混合,="10.8933",--,	--,	--,="20，000.00",="217，865.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="217，865.20",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508088,东久REIT,61082,混合,买入,	--,限价,2801388,混合,="3.8016",--,	--,	--,="37，703.00",="143，333.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="143，333.10",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508090,外运REIT,61082,混合,买入,	--,限价,2801389,混合,="4.1984",--,	--,	--,="81，635.00",="342，734.49",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="342，734.49",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508091,凯德商业,61082,混合,买入,	--,限价,2801390,混合,="6.5734",--,	--,	--,="5，767.00",="37，908.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="37，908.60",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508092,金隅智造,61082,混合,买入,	--,限价,2801391,混合,="3.9239",--,	--,	--,="64，400.00",="252，699.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="252，699.80",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508097,建邺REIT,61082,混合,买入,	--,限价,2801392,混合,="2.8361",--,	--,	--,="59，600.00",="169，032.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="169，032.20",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/05,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508098,京东仓储,61082,混合,买入,	--,限价,2801393,混合,="3.5843",--,	--,	--,="61，700.00",="221，152.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/06,--,--,,="221，152.00",	--,	--,T	+1,2026/01/05,2026/01/05,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180101,博时蛇口产园REIT,="005100",混合,买入,	--,限价,混合,混合,="1.9162",--,	--,	--,="42，718.00",="81，856.19",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="81，856.19",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180102,华夏合肥高新REIT,="005100",混合,买入,	--,限价,2900574,混合,="1.6173",--,	--,	--,="73，802.00",="119，356.54",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="119，356.54",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180105,易方达广开产园REIT,="005100",混合,买入,	--,限价,混合,混合,="1.8913",--,	--,	--,="34，800.00",="65，816.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="65，816.40",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180106,广发成都高投产业园REIT,="005100",混合,买入,	--,限价,混合,混合,="3.4191",--,	--,	--,="4，500.00",="15，385.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="15，385.80",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180201,平安广州广河REIT,="005100",混合,买入,	--,限价,2900577,混合,="8.0408",--,	--,	--,="9，780.00",="78，639.09",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="78，639.09",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,="005100",混合,买入,	--,限价,混合,混合,="2.3550",--,	--,	--,="40，000.00",="94，200.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="94，200.90",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180302,华夏深国际REIT,="005100",混合,买入,	--,限价,2900579,混合,="2.8488",--,	--,	--,="55，300.00",="157，537.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="157，537.90",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180303,华泰宝湾物流REIT,="005100",混合,买入,	--,限价,2900580,混合,="4.0079",--,	--,	--,="12，000.00",="48，094.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="48，094.30",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,="005100",混合,买入,	--,限价,2901486,混合,="4.0249",--,	--,	--,="45，600.00",="183，536.73",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="183，536.73",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,="005100",混合,买入,	--,限价,混合,混合,="3.5212",--,	--,	--,="51，500.00",="181，341.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="181，341.00",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,="005100",混合,买入,	--,限价,混合,混合,="3.5960",--,	--,	--,="29，100.00",="104，642.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="104，642.70",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180601,华夏华润商业REIT,="005100",混合,买入,	--,限价,2900584,混合,="9.9213",--,	--,	--,="23，000.00",="228，189.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="228，189.60",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180603,华夏大悦城商业REIT,="005100",混合,买入,	--,限价,混合,混合,="4.7298",--,	--,	--,="33，100.00",="156，556.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="156，556.60",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180605,易方达华威市场REIT,="005100",混合,买入,	--,限价,混合,混合,="4.8761",--,	--,	--,="24，500.00",="119，463.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="119，463.30",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180606,中金中国绿发商业REIT,="005100",混合,买入,	--,限价,2900587,混合,="4.1818",--,	--,	--,="18，215.00",="76，172.25",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="76，172.25",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180701,银华绍兴原水水利REIT,="005100",混合,买入,	--,限价,混合,混合,="3.8290",--,	--,	--,="16，100.00",="61，647.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="61，647.40",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180801,中航首钢绿能REIT,="005100",混合,买入,	--,限价,2900589,混合,="11.7250",--,	--,	--,="10，930.00",="128，153.88",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="128，153.88",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180901,南方润泽科技数据中心REIT,="005100",混合,买入,	--,限价,2900590,混合,="6.4470",--,	--,	--,="57，900.00",="373，279.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/01/07,--,--,,="373，279.10",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508001,浙江杭徽,61082,混合,买入,	--,限价,2900591,混合,="5.5990",--,	--,	--,="15，234.00",="85，294.94",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="85，294.94",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508002,百联消费,61082,混合,买入,	--,限价,混合,混合,="3.0539",--,	--,	--,="68，400.00",="208，885.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="208，885.40",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508005,首创奥莱,61082,混合,买入,	--,限价,混合,混合,="4.0832",--,	--,	--,="24，700.00",="100，855.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="100，855.70",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508009,安徽交控,61082,混合,买入,	--,限价,2900594,混合,="6.7570",--,	--,	--,="10，100.00",="68，246.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="68，246.20",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508010,重庆两江,61082,混合,买入,	--,限价,混合,混合,="2.8674",--,	--,	--,="68，791.00",="197，248.11",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="197，248.11",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508011,物美消费,61082,混合,买入,	--,限价,混合,混合,="4.0037",--,	--,	--,="24，900.00",="99，692.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="99，692.70",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508017,金茂商业,61082,混合,买入,	--,限价,2900597,混合,="3.8166",--,	--,	--,="17，100.00",="65，264.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="65，264.00",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508022,津开产园,61082,混合,买入,	--,限价,2900598,混合,="3.3816",--,	--,	--,="42，000.00",="142，026.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="142，026.20",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508031,城投宽庭,61082,混合,买入,	--,限价,2900599,混合,="3.9005",--,	--,	--,="53，200.00",="207，505.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="207，505.80",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/01/06,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508036,甬交REIT,61082,混合,买入,	--,限价,2900600,混合,="8.6403",--,	--,	--,="8，400.00",="72，578.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/01/07,--,--,,="72，578.40",	--,	--,T	+1,2026/01/06,2026/01/06,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
