date,reits_index,tb10y,hs300,csi_dividend,nav,reits_index_norm,nav_norm
2025-11-19,1047.8886,1.807,4588.2922,5668.6614,0.9627,1.0376780554697884,1.03305075651894
2025-11-20,1044.2028,1.8085,4564.9483,5656.0404,0.9603,1.0340281696166065,1.0304753728940874
2025-11-21,1041.1559,1.8125,4453.6076,5554.5184,0.9565,1.031010958371813,1.0263976821547378
2025-11-22,,,,,0.9565,,1.0263976821547378
2025-11-23,,,,,0.9565,,1.0263976821547378
2025-11-24,1036.4072,1.813,4448.0478,5527.1668,0.9535,1.0263085293330687,1.0231784526236722
2025-11-25,1040.3591,1.8195,4490.4047,5554.2173,0.9571,1.0302219223286704,1.0270415280609508
2025-11-26,1043.6259,1.834,4517.6255,5530.7929,0.9599,1.0334568908850692,1.0300461422899454
2025-11-27,1040.4987,1.844,4515.4027,5539.999,0.9574,1.030360162077193,1.0273634510140575
2025-11-28,1040.3386,1.829,4526.6616,5545.8415,0.9566,1.0302016220790664,1.0265049898057732
2025-11-29,,,,,0.9566,,1.0265049898057732
2025-11-30,,,,,0.9566,,1.0265049898057732
2025-12-01,1037.8544,1.8275,4576.4856,5591.822,0.9544,1.0277416279294993,1.024144221482992
2025-12-02,1035.2839,1.836,4554.3347,5584.8627,0.9523,1.02519617468038,1.021890760811246
2025-12-03,1035.8241,1.8375,4531.0486,5573.9,0.9522,1.025731111013846,1.0217834531602104
2025-12-04,1033.2827,1.85,4546.5664,5552.9572,0.9494,1.0232144742166034,1.0187788389312158
2025-12-05,1031.4975,1.8285,4584.5368,5557.9653,0.948,1.0214466690657271,1.0172765318167185
2025-12-06,,,,,0.948,,1.0172765318167185
2025-12-07,,,,,0.948,,1.0172765318167185
2025-12-08,1027.8379,1.8325,4621.7545,5527.4237,0.9435,1.017822727921795,1.0124476875201203
2025-12-09,1025.1053,1.835,4598.2232,5476.8405,0.9412,1.0151167541623929,1.0099796115463033
2025-12-10,1029.5589,1.835,4591.8273,5481.5776,0.9461,1.0195269586324485,1.0152376864470438
2025-12-11,1027.7985,1.815,4552.1848,5435.6228,0.9454,1.0177837118323125,1.0144865328897952
2025-12-12,1028.5007,1.8425,4580.95,5426.7244,0.9476,1.0184790696504535,1.0168473012125765
2025-12-13,,,,,0.9476,,1.0168473012125765
2025-12-14,,,,,0.9476,,1.0168473012125765
2025-12-15,1021.8515,1.859,4552.0596,5457.0324,0.9437,1.0118946589350113,1.0126623028221913
2025-12-16,1017.9509,1.8525,4497.5545,5414.3168,0.9397,1.0080320660762232,1.0083699967807704
2025-12-17,1013.1926,1.836,4579.875,5429.6808,0.9369,1.0033201305791275,1.0053653825517759
2025-12-18,1007.3826,1.842,4552.7926,5473.7057,0.932,0.9975667427645455,1.0001073076510356
2025-12-19,999.1901,1.835,4568.1781,5483.3469,0.9255,0.9894540698435534,0.9931323103337268
2025-12-20,,,,,0.9255,,0.9931323103337268
2025-12-21,,,,,0.9255,,0.9931323103337268
2025-12-22,992.0533,1.8435,4611.6235,5458.2256,0.9217,0.9823868102643608,0.9890546195943771
2025-12-23,983.8122,1.835,4620.7341,5459.1338,0.9157,0.9742260108979662,0.982616160532246
2025-12-24,1006.7055,1.835,4634.0586,5472.2364,0.9317,0.9968962403739683,0.999785384697929
2025-12-25,1016.6705,1.839,4642.5357,5486.4444,0.9393,1.006764142193643,1.0079407661766284
2025-12-26,1014.7972,1.8355,4657.24,5513.7509,0.9363,1.0049090954822735,1.0047215366455629
2025-12-27,,,,,0.9363,,1.0047215366455629
2025-12-28,,,,,0.9363,,1.0047215366455629
2025-12-29,1010.5428,1.858,4639.3721,5501.7422,0.9316,1.0006961500230038,0.9996780770468935
2025-12-30,1009.5225,1.86,4651.2818,5499.2122,0.9312,0.9996857917463741,0.9992488464427515
2025-12-31,1009.8398,1.85,4629.9395,5503.9812,0.9319,1.0,1.0
2026-01-01,,,,,0.9319,,1.0
2026-01-02,,,,,0.9319,,1.0
2026-01-03,,,,,0.9319,,1.0
2026-01-04,,,,,0.932,,1.0001073076510356
2026-01-05,1015.8466,1.8615,4717.7457,5525.1164,0.937,1.00594827021078,1.0054726902028115
2026-01-06,1023.2987,1.883,4790.6938,5591.0408,0.9434,1.013327757531442,1.0123403798690847
2026-01-07,1029.2279,1.8985,4776.6658,5592.9103,0.9503,1.0191991838705508,1.0197446077905357
2026-01-08,1030.6386,1.888,4737.6536,5574.5975,0.9549,1.0205961381201256,1.0246807597381693
2026-01-09,1028.9288,1.886,4758.9221,5592.677,0.9523,1.0189029982775486,1.021890760811246
2026-01-10,,,,,0.9523,,1.021890760811246
2026-01-11,,,,,0.9523,,1.021890760811246
2026-01-12,1028.8165,1.8515,4789.9155,5611.1655,0.9525,1.018791792519962,1.022105376113317
2026-01-13,1027.7686,1.8475,4761.0324,5591.9684,0.9498,1.0177541031755732,1.0192080695353578
2026-01-14,1027.744,1.843,4741.9306,5552.3081,0.9506,1.0177297428760481,1.020066530743642
2026-01-15,1025.2235,1.843,4751.4293,5541.7041,0.9479,1.0152338024308412,1.0171692241656831
2026-01-16,1025.2628,1.8325,4731.8728,5493.3899,0.9486,1.015272719494716,1.0179203777229318
2026-01-17,,,,,0.9486,,1.0179203777229318
2026-01-18,,,,,0.9486,,1.0179203777229318
2026-01-19,1024.5245,1.832,4734.4556,5538.8923,0.95,1.0145416134321503,1.0194226848374288
2026-01-20,1030.0109,1.825,4718.8782,5611.8413,0.955,1.0199745543798135,1.024788067389205
2026-01-21,1034.682,1.823,4723.0692,5577.5405,0.962,1.0246001395468867,1.032299602961691
2026-01-22,1043.3481,1.8275,4723.7091,5618.1484,0.9725,1.0331817977465336,1.0435669063204207
2026-01-23,1047.5054,1.821,4702.4966,5611.477,0.9765,1.0372985893406064,1.0478592123618415
2026-01-24,,,,,0.9765,,1.0478592123618415
2026-01-25,,,,,0.9765,,1.0478592123618415
2026-01-26,1044.926,1.8155,4706.964,5648.09,0.9727,1.0347443228123907,1.0437815216224917
2026-01-27,1045.724,1.823,4705.6918,5599.9241,0.9712,1.0355345471628272,1.0421719068569588
2026-01-28,1046.1765,1.8075,4717.9914,5687.3191,0.9726,1.0359826380382315,1.0436742139714563
2026-01-29,1056.7831,1.807,4753.8697,5757.6384,0.9803,1.046485888157706,1.0519369031011911
2026-01-30,1052.42,1.801,4706.3401,5700.0072,0.9767,1.0421653018627313,1.0480738276639125
2026-01-31,,,,,0.9767,,1.0480738276639125
2026-02-01,,,,,0.9767,,1.0480738276639125
2026-02-02,1043.2672,1.81,4605.9799,5521.8717,0.968,1.033101686029804,1.0387380620238222
2026-02-03,1044.6554,1.806,4660.1074,5563.8039,0.9698,1.0344763595176187,1.0406695997424618
2026-02-04,1045.7024,1.81,4698.6832,5712.025,0.9704,1.035513157631537,1.0413134456486748
2026-02-05,1043.6514,1.805,4670.4188,5686.5133,0.9689,1.0334821424150642,1.039703830883142
2026-02-06,1042.8347,1.801,4643.5959,5671.1173,0.9666,1.0326734002759648,1.0372357549093252
2026-02-07,,,,,0.9666,,1.0372357549093252
2026-02-08,,,,,0.9666,,1.0372357549093252
2026-02-09,1040.7179,1.8005,4719.0559,5709.0636,0.9646,1.0305772262095434,1.0350896018886147
2026-02-10,1044.0963,1.795,4724.2956,5730.0051,0.9671,1.0339227073442738,1.0377722931645026
2026-02-11,1044.9794,1.787,4713.8185,5770.1328,0.9698,1.0347972024869687,1.0406695997424618
2026-02-12,1045.9149,1.775,4719.578,5751.6415,0.9703,1.0357235870481636,1.0412061379976394
2026-02-13,1047.0819,1.781,4660.4056,5668.2221,0.9718,1.036879215891471,1.042815752763172
2026-02-14,,,,,0.9718,,1.042815752763172
2026-02-15,,,,,0.9718,,1.042815752763172
2026-02-16,,,,,0.9718,,1.042815752763172
2026-02-17,,,,,0.9718,,1.042815752763172
2026-02-18,,,,,0.9718,,1.042815752763172
2026-02-19,,,,,0.9718,,1.042815752763172
2026-02-20,,,,,0.9718,,1.042815752763172
2026-02-21,,,,,0.9718,,1.042815752763172
2026-02-22,,,,,0.9718,,1.042815752763172
2026-02-23,,,,,0.9718,,1.042815752763172
2026-02-24,1043.8816,1.79,4707.544,5754.4118,0.9697,1.0337100993642754,1.0405622920914261
2026-02-25,1044.3611,1.804,4735.8858,5785.569,0.9691,1.0341849271537922,1.0399184461852131
2026-02-26,1040.6962,1.8175,4726.8739,5768.9179,0.9655,1.0305557376526455,1.0360553707479343
2026-02-27,1035.7793,1.803,4710.6469,5826.709,0.9606,1.0256867475415408,1.030797295847194
2026-02-28,,,,,0.9606,,1.030797295847194
2026-03-01,,,,,0.9606,,1.030797295847194
2026-03-02,1031.2286,1.791,4728.6688,5905.2525,0.957,1.0211803892062878,1.0269342204099152
2026-03-03,1033.551,1.796,4655.8962,5952.0941,0.9597,1.0234801599223955,1.0298315269878744
2026-03-04,1031.6342,1.787,4602.6247,5856.1523,0.9568,1.0215820370716227,1.0267196051078442
2026-03-05,1030.7701,1.785,4647.6921,5849.5206,0.9554,1.0207263567944143,1.025217297993347
2026-03-06,1027.6236,1.79,4660.439,5860.5058,0.9503,1.017610516044228,1.0197446077905357
2026-03-09,1023.0579,1.814,4615.4551,5864.5076,0.9458,1.0130893038678017,1.0149157634939372
2026-03-10,1027.1132,1.813,4674.7562,5820.4882,0.9502,1.0171050893418936,1.0196373001395
2026-03-11,1026.3619,1.819,4704.4959,5905.1798,0.9497,1.0163611099503111,1.0191007618843224
2026-03-12,1021.9369,1.811,4687.5601,5976.5321,0.9449,1.0119792268040932,1.0139499946346175
2026-03-13,1023.1545,1.8225,4669.14,5954.4609,0.9453,1.0131849626049598,1.0143792252387596
2026-03-14,,,,,0.9453,,1.0143792252387596
2026-03-15,,,,,0.9454,,1.0144865328897952
2026-03-16,1018.189,1.8419,4671.5591,5912.3653,0.9393,1.0082678460484524,1.0079407661766284
2026-03-17,1020.2959,1.8381,4637.4392,5868.4806,0.9423,1.010354216579699,1.011159995707694
2026-03-18,1023.5718,1.828,4658.3324,5833.4001,0.9449,1.0135981964664098,1.0139499946346175
2026-03-19,1023.6194,1.836,4583.2511,5799.1901,,1.0136453326557342,
